	ST-00010415_t1	ST-00010415_t2	ST-00010421_t1	ST-00010421_t2	ST-00011458_t1	ST-00011458_t2	ST-00044073_t1	ST-00044073_t2	ST-00044885_t1	ST-00044885_t2	ST-00045433_t1	ST-00045433_t2	ST-00057286_t1	ST-00057286_t2	ST-00057532_t1	ST-00057532_t2	ST-00060623_t1	ST-00060623_t2	ST-00062958_t1	ST-00062958_t2	ST-00075023_t1	ST-00075023_t2	ST-00128432_t1	ST-00128432_t2	ST-00177454_t1	ST-00177454_t2	ST-00242187_t1	ST-00242187_t2	ST-00286016_t1	ST-00286016_t2	ST-00286572_t1	ST-00286572_t2	ST-00287578_t1	ST-00287578_t2	ST-00295414_t1	ST-00295414_t2	ST-00319255_t1	ST-00319255_t2	ST-00320227_t1	ST-00320227_t2	ST-00339988_t1	ST-00339988_t2	ST-00360236_t1	ST-00360236_t2	ST-00418342_t1	ST-00418342_t2	ST-00423444_t1	ST-00423444_t2	ST-00466055_t1	ST-00466055_t2	ST-00505289_t1	ST-00505289_t2	ST-00525539_t1	ST-00525539_t2	ST-00531850_t1	ST-00531850_t2	ST-00550067_t1	ST-00550067_t2	ST-00596988_t1	ST-00596988_t2	ST-00597582_t1	ST-00597582_t2	ST-00606222_t1	ST-00606222_t2	ST-00611296_t1	ST-00611296_t2	ST-00616972_t1	ST-00616972_t2	ST-00622319_t1	ST-00622319_t2	ST-00624870_t1	ST-00624870_t2	ST-00630737_t1	ST-00630737_t2	ST-00631493_t1	ST-00631493_t2	ST-00632345_t1	ST-00632345_t2	ST-00634998_t1	ST-00634998_t2	ST-00641613_t1	ST-00641613_t2	ST-00648002_t1	ST-00648002_t2	ST-00651926_t1	ST-00651926_t2	ST-00652037_t1	ST-00652037_t2	ST-00653378_t1	ST-00653378_t2	ST-00656708_t1	ST-00656708_t2	ST-00659767_t1	ST-00659767_t2	ST-00660767_t1	ST-00660767_t2	ST-00685031_t1	ST-00685031_t2	ST-00705243_t1	ST-00705243_t2	ST-00705245_t1	ST-00705245_t2	ST-00708220_t1	ST-00708220_t2	ST-00709819_t1	ST-00709819_t2	ST-00711931_t1	ST-00711931_t2	ST-00714687_t1	ST-00714687_t2	ST-00718962_t1	ST-00718962_t2	ST-00723045_t1	ST-00723045_t2	ST-00730777_t1	ST-00730777_t2	ST-00731125_t1	ST-00731125_t2	ST-00731336_t1	ST-00731336_t2	ST-00731705_t1	ST-00731705_t2	ST-00732959_t1	ST-00732959_t2	ST-00739471_t1	ST-00739471_t2	ST-00745902_t1	ST-00745902_t2
DAS28	l	l	l	l	l	l	l	m	l	l	m	m	l	l	l	m	l	l	l	l	m	m	l	l	m	l	h	m	l	l	l	l	l	l	l	l	l	l	m	m	m	l	m	l	m	l	h	h	m	h	l	l	l	l	l	l	l	h	m	m	l	l	l	m	l	l	l	m	l	l	l	l	l	m	m	m	h	l	l	m	l	l	l	l	m	l	m	m	m	m	m	m	m	m	m	l	m	l	l	l	h	h	l	l	l	l	l	h	m	m	m	m	l	l	m	m	l	m	h	h	l	m	l	l	l	l	l	l
100015760	0.2194	0.5737	0.5253	1.3107	2.0586	1.3430000000000002	1.4586	0.1736	0.9578	1.5614	1.5066	0.1131	0.8766	0.3546	5.3139	1.0555	0.4838	1.0032	0.2402	0.1255	0.8109	5.0059	0.4828	0.2872	0.5866	1.7473	0.9621	0.693	1.1016	0.8954	3.6907	4.9263	1.5293	1.5665	1.3921	0.7805	3.3399	7.1922	0.7194	1.8935	1.6859	0.7395	3.235	6.5036	1.1862	0.7454	0.3622	0.2782	0.8490000000000001	0.7383	2.9122	4.0953	0.8031	1.213	3.0285	4.1231	0.8905	0.6869	1.3347	1.5112	2.3994	0.4231	0.6742	1.1714	6.5995	2.5373	1.5127	0.8521	0.0415	0.4285	0.7291	0.5609	0.4886	0.267	3.9702	2.5242	0.6484	1.6826	2.5576	2.8138	1.6339	0.8312	0.9968	4.2033	0.6669	1.3367	0.3103	0.2669	3.2004	2.5153	0.8739	0.8059	4.8907	0.5828	0.4421	0.1788	2.7287	0.934	0.8938	0.5496	0.3521	0.3507	1.6186	1.2795	2.5093	0.9612	1.3372	2.7635	0.7572	1.0	0.3545	0.5841	2.5391	1.0499	1.1915	1.7742	0.6059	0.9133	1.2184	0.2905	1.2816	0.4948	1.2312	1.1926	1.092	0.6744	1.9257	0.2222
100001108	1.8649	2.1113	0.6656	0.7898	1.0218	0.8122	1.7558	3.1644	0.7043	1.1369	0.3497	0.5329999999999999	0.3776	0.7216	3.6433	3.3006	1.5969	0.7977	0.9393	1.3337	0.2856	0.8418	1.4066	1.4828	0.7848	0.9232	1.6898	3.2048	1.1791	3.8819	0.5267	0.7728	1.0011	3.0182	3.9685	1.0725	1.1572	0.5009	0.5677	2.5887	1.0147	0.8936	0.524	1.3222	0.5239	0.7737	3.0019	3.887	1.0963	4.186	0.3875	0.4772	4.7048	3.7089	3.9744	3.7199	2.2639	3.1683	0.7978	1.9665	0.789	1.1996	0.9906	1.1109	0.62	0.8697	0.9896	0.6041	0.9298	0.8569	0.4517	0.3084	0.5704	0.47700000000000004	0.3772	1.3959	0.1146	0.4378	0.2412	0.1146	1.1275	1.7259	0.8915	1.0174	0.6486	0.5720000000000001	0.2362	0.1773	0.7862	0.8222	2.4011	2.0984	9.7828	1.9483	1.785	2.2634	1.8139	1.0	0.7756	0.6181	1.5472	1.04	0.7639	0.4369	0.797	0.3807	5.8862	0.9213	1.0857	0.6679999999999999	2.3646	3.5495	2.7276	0.4903	1.425	0.1146	0.3379	0.491	0.8429	0.6937	0.7112	3.4798	1.7636	2.4935	2.009	1.0983	0.6365	0.8584
100020496	1.7303	3.41	0.8515	1.6789	0.65	0.3604	0.446	0.8636	1.2114	1.0	0.0475	0.3358	2.9022	0.5546	1.7812	2.9425	0.7656	0.4896	0.0475	0.1702	0.5739	0.4049	0.1176	0.1772	3.0011	0.5039	0.7688	1.2743	0.0475	0.0475	1.0941	3.2913	0.5329999999999999	0.0475	0.8388	1.6538	0.4181	0.0475	1.8548	1.2112	1.0218	1.3792	0.1771	0.2692	0.419	1.1067	1.3357	1.5757	2.4741	1.2014	1.5882	1.8384	0.0475	0.1277	0.3695	1.0319	0.3843	0.4171	2.2802	1.3321	0.3734	0.0475	1.8326	0.6326	1.3005	2.2011	4.8496	1.1774	1.9279	4.1498	2.0195	0.7978	0.5741	0.0475	0.2375	0.6801	1.0701	1.5065	1.2874	2.0337	0.4381	0.8588	1.9437	3.1784	0.7607	0.6275	1.8728	2.1012	1.3886	0.5169	0.8121	1.5452	1.1766	0.9348	0.0542	0.9638	0.3963	0.2291	2.2678	1.6585	0.7716	0.759	0.9927	1.7376	1.0999	1.5724	1.9802	1.9286	1.0521	0.2847	2.2611	0.621	0.2833	0.3736	0.384	0.0934	0.0475	0.0813	0.2158	0.1657	0.9059999999999999	0.5204	2.3287	2.3285	1.0792	1.4664	0.9719	1.4785
100001267	0.8541	2.2469	0.6268	2.1051	0.8317	0.3098	0.4316	0.879	0.8747	0.9241	0.0294	0.1311	8.2482	0.731	1.7148	3.2476	1.459	0.8239	0.0148	0.0693	0.3756	0.2901	0.0882	0.1386	3.9802	0.3597	1.8125	1.3268	0.1594	0.1029	2.1	6.7523	0.102	0.0148	1.0	2.0441	0.2637	0.0726	2.4497	0.9179	0.9	1.7728	0.1138	0.17800000000000002	0.3579	1.0070000000000001	0.7839	0.8871	2.9235	1.8528	1.6780000000000002	3.1461	0.0196	0.0529	0.467	1.7119	0.4014	0.3781	2.6152	1.6986	0.1592	0.0148	2.2962	0.6449	2.1262	4.1203	5.2124	0.9637	0.6803	1.6816	3.0764	0.9055	0.7885	0.0148	0.1979	1.3781	1.3181	1.379	0.6309	1.6019999999999999	0.3498	1.393	1.6297	1.9066	1.2773	0.6197	2.085	4.7185	0.6804	0.2746	1.0363	3.1142	6.1716	2.2753	0.0659	1.2588	0.2765	0.2331	4.0216	4.1482	2.2607	2.004	2.9599	2.0099	2.9466	4.7776	1.7593	1.5013	1.1353	0.2733	0.7407	0.1428	0.425	0.7573	0.6117	0.1187	0.0452	0.0608	0.1306	0.1709	0.9364	0.4232	2.2995	1.9679	0.5411	1.1734	0.6338	1.1305
100000939	0.2068	1.3319	0.2284	0.4186	0.4178	0.679	3.2677	3.9732	1.0786	0.1717	0.3516	1.1191	1.8458	0.8723	1.1312	1.3385	1.8061	0.8075	1.1779	0.2455	0.2693	0.4339	8.4217	1.1207	15.2549	0.9331	0.1501	0.1542	0.1501	3.3397	0.1501	0.4678	0.1501	1.8053	0.1501	0.9803	3.1267	0.6617	5.9605	1.15	1.035	0.2553	0.9903	0.4331	0.8598	0.3397	7.8277	2.2207	0.8611	11.0227	1.0224	1.3134	3.5752	2.3480000000000003	0.1501	0.1501	0.6232	1.0097	0.6117	0.3448	1.4777	1.2537	0.4963	0.4674	1.0263	0.2286	0.1501	0.1501	0.1501	0.5129	1.0197	0.1501	0.1501	1.5642	0.1501	0.1983	2.3416	0.8916	1.3336	1.2471	0.9890000000000001	0.6095	0.4008	1.3959	1.368	0.9176	0.9548	0.5018	0.4143	1.5969	1.7422	0.5966	0.2442	0.7905	0.1501	1.225	1.4316	1.0101	0.2647	0.6882	0.7023	0.8068	0.4402	0.3959	1.3941	1.103	1.7298	0.46399999999999997	1.0393	1.5034	0.5444	3.8152	0.1738	0.1501	0.1501	1.1285	5.5163	0.6795	2.8588	0.3733	0.8449	0.2359	1.2771	9.9313	1.7257	0.6563	0.4654	0.8418
100000792	1.7139	2.4998	0.5658	0.4857	0.3527	0.2473	1.156	1.0505	0.9986	1.0018	1.6840000000000002	1.5037	0.5214	0.4618	1.064	1.2367	0.5648	0.6163	1.0465	0.6381	0.3943	0.2958	1.4935	1.6719	0.6645	0.7097	7.1873	8.0545	0.3424	0.3537	0.0166	0.0139	1.5293	1.5038	2.3664	2.8219	0.2163	0.3508	2.0498	1.1494	1.9837	1.765	0.0976	0.1485	0.3178	0.2817	2.1894	1.8346	5.8255	0.5305	1.3342	1.5098	1.0014	0.8541	1.6549	1.8686	0.9864	1.0136	1.3330000000000002	1.2466	0.3382	0.4014	1.016	1.0079	4.6597	5.2571	2.0936	1.9432	2.4486	2.7313	3.0616	2.7768	0.4198	0.2937	0.8454	0.8601	0.0214	0.0467	2.0658	3.9427	0.012	0.012	1.0621	0.8514	0.27899999999999997	0.3104	0.4912	0.7916	0.6255	0.5997	0.8182	0.5883	0.3091	1.083	0.0776	0.0848	0.0383	0.0421	0.8168	0.7927	0.8005	0.9159999999999999	0.9634	0.7763	0.9135	1.2738	1.4763	1.368	3.2721	3.4313	0.9179999999999999	0.4318	1.2723	2.8003	2.0766	3.8051	2.8092	1.8689	0.5847	1.0877	0.5894	0.6993	0.0412	0.012	1.1639	2.1868	5.8829	2.9232
100006098	5.1538	1.6184	0.0406	0.0734	1.0403	2.8294	0.0437	0.11	3.8535	0.0911	0.0134	0.0141	2.6863	2.9246	5.2799	5.3959	0.0832	0.0911	1.7354	2.9476	1.2494	0.0781	1.8061	2.9832	4.6693	0.2058	0.3399	0.0498	0.0484	0.1471	2.5385	1.946	3.1144	4.6088	2.4491	2.6655	0.47200000000000003	0.0727	1.1939	3.4537	0.09	0.0329	1.2616	0.8436	0.8013	3.4151	4.4358	1.7099	3.0574	0.128	0.9315	0.9597	4.4989	5.8801	0.0675	0.0667	1.7281	2.4935	0.4408	2.2929	1.6271	1.7957	1.6772	0.1758	0.0694	0.1696	3.0911	2.7164	0.0736	0.0315	1.4901	0.0839	2.5072	3.0810000000000004	1.4941	0.3639	0.0897	0.0529	0.0089	0.0266	1.588	0.0356	2.6022	4.6113	1.0574	4.1269	0.0431	0.0666	0.0157	0.0355	1.7618	4.3204	0.0246	0.0214	1.6357	3.9327	0.0123	0.0122	0.9597	0.0356	0.1299	0.1273	4.8942	2.3861	0.0784	0.0978	0.3655	0.3331	2.7639	1.1968	0.2282	0.3249	0.4667	1.4446	0.0197	0.0089	1.8048	0.6667	0.0655	0.1218	3.4189	0.2217	1.0	1.5864	2.3021	1.8747	0.9016	2.5381
913	2.0380000000000003	1.0166	0.6926	0.8952	1.6766	1.1406	1.3272	1.3068	0.3442	1.0204	1.694	1.2169	0.8765	0.5292	1.8579	1.3412	0.6289	0.6966	1.5713	0.8017	1.3647	1.8725	1.4308	0.6268	3.3005	0.8140000000000001	1.125	0.8318	1.1266	1.8319	0.3498	0.7195	1.4634	0.9259999999999999	1.0932	1.4314	0.3769	0.3772	0.3805	0.8598	0.5779	0.2841	0.9924	0.3338	0.3579	0.7268	11.7885	1.4752	0.8859	4.8509	1.0076	0.9736	1.4167	1.5053	0.6512	0.7071	0.3211	0.6425	1.7959	0.9277	1.8272	1.3343	0.325	0.5965	0.9136	1.143	0.4535	0.5116	1.0093	1.2379	0.8987	0.6447	1.1183	1.5992	0.2225	1.6354	1.0461	0.7045	1.1216	0.9472	1.3859	0.6473	0.3427	0.9817	1.0305	1.4028	0.9337	1.5608	0.3916	0.9936	1.1262	0.5497	1.1017	1.0270000000000001	1.5288	2.7081	0.531	1.1413	1.2889	1.3602	0.8016	0.9643	1.0664	0.8599	0.2461	0.2204	1.0707	0.6948	0.8918	0.5481	1.4269	1.6515	0.7034	0.6942	0.7745	0.8692	1.4367	0.9582	1.1491	1.239	0.2204	0.2204	1.2721	1.8545	0.6599	1.1562	0.5051	0.5854
100002259	1.6268	2.0576	0.9202	1.1142	0.8783	0.6137	1.9461	3.2236	0.8915	1.9285	1.3527	1.0187	1.0136	0.8826	0.7317	0.7808	1.501	1.1651	1.1812	1.7517	1.6455	0.7523	0.7894	0.9132	0.6147	2.0932	0.9849	1.0315	1.038	1.2554	3.3717	1.0188	1.2325	1.3869	1.7165	1.2577	1.1514	2.0637	0.4598	0.5843	1.9054	1.1318	1.1524	2.4796	1.7746	1.6243	0.7567	0.7007	1.1006	0.9765	2.3523	1.1743	1.0876	0.8734	1.0493	1.1339	0.9942	0.3121	0.7158	0.8896	1.0058	1.065	1.1781	1.5373	0.6136	0.6412	0.841	0.5163	1.7014	1.5127	0.618	0.5572	1.1	0.6074	0.9923	1.1674	1.3168	0.852	1.0233	1.0184	1.3953	1.675	0.9864	0.9549	0.6890000000000001	0.5441	0.5337	0.5275	1.5042	0.5461	0.8323	0.34700000000000003	0.4101	0.508	0.634	0.3083	1.7335	2.7226	0.6505	0.7898	1.2228	0.8977	0.981	1.0271	1.6953	1.9103	0.4619	0.8065	0.8627	1.3963	0.5409	0.6651	1.1234	1.3886	1.8938	2.9405	0.9015	1.1096	1.1164	0.9816	0.6321	1.8969999999999998	1.5186	0.3067	0.4573	0.8223	0.8248	0.7178
100001129	1.3918	1.0635	1.2132	0.9331	0.9677	0.6036	1.3630000000000002	3.4067	1.3823	11.9513	0.32	0.5034	1.0884	12.8632	1.0866	1.5047	3.1424	0.6724	0.9858	0.6235	0.32	0.838	0.8743	0.8359	1.8077	0.9948	0.7372	0.5717	3.025	1.4928	0.5637	0.6986	1.8769999999999998	2.0263	1.2203	1.4627	0.7921	9.2456	3.702	1.0029	0.32	0.5486	7.8838	1.0	0.44299999999999995	3.4999	1.2953	1.5996	1.0034	1.3097	0.8293	0.8199	1.3448	1.3581	1.6757	0.5959	0.7891	0.7098	0.9065	0.6901	1.7677	1.1391	0.4652	0.3649	1.1574	1.5435	0.7283	1.0489	0.5748	0.9049	2.1234	1.1947	0.8253	0.5526	1.351	1.2525	1.8981	0.6109	1.0	0.8452	0.7659	0.6662	0.32	2.2362	0.575	1.6742	0.7267	1.1483	0.7122	0.8559	1.0323	0.8109	0.8987	1.15	2.2722	1.1331	0.3815	0.5118	0.4568	0.8044	0.8343	0.3538	1.2381	1.3391	0.6414	0.5432	0.6454	1.2465	1.157	0.7775	0.9149	0.7073	1.1965	0.4633	0.4286	0.5124	2.9253	1.0447	0.589	0.633	2.0476	0.5469	1.4035	4.6693	0.8052	0.9652	0.8677	0.9941
935	2.5216	4.5881	0.2966	0.6095	3.2781	3.0258	1.469	2.3007	3.7554	0.4118	6.7226	0.9677	0.8241	0.6285	7.8597	6.7937	4.968999999999999	1.6284	1.1087	0.5027	0.5273	0.6493	0.6062	0.4915	2.7733	0.3188	0.1313	0.4629	0.7615	7.1581	0.484	1.1839	0.6731	1.9947	0.7427	1.2079	2.1187	0.636	1.5406	0.8863	0.1519	0.0468	0.6866	1.1645	0.9844	1.8788	28.3355	13.2886	0.7132	10.03	0.5351	1.0778	4.8026	7.0886	0.0841	0.1592	0.1737	0.9222	0.0468	0.7399	0.5901	1.1871	0.47700000000000004	0.3353	0.8021	0.7806	0.7962	0.536	0.1344	0.2118	0.0468	0.54	0.9669	6.2352	0.8553	0.3785	0.6548	1.2399	2.9295	0.2395	2.5751	2.0259	0.6222	1.1924	0.9847	5.8027	0.6217	1.8932	0.6635	0.7518	0.6808	0.3941	0.9421	2.2345	3.3487	8.3434	1.1789	1.21	3.5031	3.4281	0.0468	0.1849	0.6602	0.5757	0.1639	0.0705	2.3657	1.7399	1.7338	1.7315	24.2469	8.2415	0.5322	1.5103	0.1714	0.2453	0.5339	1.089	1.6048	2.1242	0.0468	0.0468	0.2379	8.244	0.4805	0.0468	0.2916	3.9959
100001262	1.5837	0.9918	1.0472	1.2714	0.3791	0.6376	1.446	1.0339	1.3603	1.2702	0.7528	0.5623	0.6195	0.5347	1.3943	0.8367	0.6684	1.3965	1.1019	1.3166	1.1965	0.3791	2.2027	1.1867	0.7771	1.1763	0.3791	0.3791	0.5683	0.7034	1.2529	0.5349	0.8234	0.4848	0.5715	0.52	0.7129	1.6547	0.9993	1.1283	0.9914	0.6284	1.0686	0.3791	1.1991	1.1102	0.3791	0.8551	1.1705	0.7845	0.7958	0.3791	0.9171	0.8645	0.8839	1.03	1.0	0.8157	1.208	0.7982	0.9935	0.3791	0.7481	1.0906	0.992	1.6069	0.3791	1.1516	0.8404	1.1532	0.7257	0.6075	0.4357	0.5054	0.7935	1.014	1.0661	1.7491	1.2377	1.2842	1.1001	1.4114	1.0898	1.1934	1.2566	0.8007	0.7997	0.3791	1.1453	1.3108	0.6751	0.7101	0.5837	0.5109	1.0574	0.8531	1.0933	1.03	1.2631	1.2342	1.2133	0.7436	1.5275	1.1352	0.3791	1.0271	1.6688	2.1339	1.1842	1.0816	1.3695	1.0	1.0902	0.6721	0.6247	0.5079	2.2802	0.6419	0.4831	0.3791	1.4993	1.6613	0.7261	0.4849	1.5138	0.5423	1.3268	0.7151
100019978	1.0573	0.6038	1.734	1.5591	1.5797	0.79	1.2203	8.5368	0.6288	0.3712	0.8816	1.1257	2.2905	1.9209	0.501	0.3892	1.2405	1.1739	2.4011	1.5635	2.2334	1.7391	0.7275	0.8229	1.5188	2.1456	2.2099	1.8755	2.1383	0.9520000000000001	0.8557	0.5935	3.2705	2.6264	2.4644	2.0962	1.3154	1.6912	0.9853	1.5185	1.0865	0.9635	1.1371	1.3746	1.3704	0.7309	0.8115	0.5655	0.2432	0.2163	0.7903	1.1782	2.4175	6.0557	0.7022	0.5995	0.1695	0.3119	0.8874	0.4624	0.7657	0.7619	0.634	0.6669	2.4214	1.8463	3.0425	1.3721	1.1052	0.8791	0.5466	0.4092	2.1746	3.5585	1.0596	0.5275	2.105	0.7218	1.4256	0.8799	1.713	0.7393	0.7645	1.466	0.7440000000000001	1.1403	1.0945	1.4477	0.9392	0.5112	1.0384	0.5427	0.2276	0.3165	1.8734	2.9130000000000003	0.4446	0.5738	0.7340000000000001	1.2106	0.9889	0.7971	1.3204	0.6236	0.8896	0.9366	1.2379	1.4785	0.8270000000000001	0.6068	0.2386	0.49	2.1126	1.6164	0.4978	1.3736	1.0371	1.4164	0.9194	1.0111	0.5533	0.4129	1.4063	1.0637	0.6688	0.5657	1.0918	1.0758
100001083	1.4901	1.2633	1.2171	0.9344	0.5523	1.1065	0.7543	0.8169	1.4254	1.4069999999999998	0.1979	0.3205	2.5813	1.5809	1.2064	2.7227	1.6531	0.2737	0.0155	0.4803	2.8374	5.1746	1.5349	1.5221	1.3365	0.7199	0.6261	0.7008	0.7313	0.4844	0.9296	0.9156	1.3633	1.0	1.3776	2.2434	0.6193	0.479	1.381	1.2986	0.7947	0.2359	0.3712	0.428	0.37799999999999995	0.4735	1.1548	0.6666	0.609	0.24	0.8128	1.6105	1.6342	2.8681	0.47700000000000004	0.5317	0.3416	0.3406	0.59	1.2744	0.929	1.5658	1.0757	2.1377	1.1087	3.3521	0.2321	0.0947	0.5525	0.4708	1.0789	0.7842	0.013000000000000001	0.013000000000000001	0.8313	1.0731	0.7397	0.9895	1.6263	1.91	1.2837	1.1461	0.3322	1.024	1.7308	1.7456	0.8906	0.7183	0.9175	1.4866	1.2701	0.8548	0.3013	0.3467	1.2508	1.0967	0.5739	0.3501	0.7539	1.2052	0.6352	0.747	1.2981	1.2425	1.1177	0.7473	1.2115	1.5622	0.2968	0.685	0.013000000000000001	0.013000000000000001	2.9313	1.8236	0.4413	0.5289	0.2759	0.1163	0.3155	0.3916	1.4792	0.8836	0.3779	1.0592	1.4135	1.4087	1.2045	0.9903
100002154	0.9539	1.2207	2.0526	2.3413	0.1658	0.3034	1.5988	5.696000000000001	0.9149	0.4785	0.2573	0.5261	1.2483	1.5449	0.9072	0.8673	0.8404	0.6285	0.7454	0.6534	2.4151	1.974	0.662	0.5882	0.9796	0.9403	0.6813	0.611	0.6629999999999999	0.8366	6.3184	4.3721	0.1658	0.1892	0.7475	1.0283	1.0383	1.1407	1.8994	1.5387	1.9292	2.1374	1.2649	1.2394	0.8745	0.6088	0.6642	0.1658	1.8678	1.6802	2.352	2.622	0.3016	0.1658	0.9437	1.8605	0.5372	1.0704	0.6662	1.0905	0.3366	0.1658	2.2687	2.2235	1.7672	2.3813	1.9562	1.464	0.8089	0.5654	0.9803	1.088	1.8593	2.1826	1.0165	0.1658	1.8971	1.6596	0.8989	0.6552	1.4001	1.3065	1.4876	1.6054	1.3164	1.2741	0.5307	0.6209	0.9771	0.946	0.7184	0.7518	1.334	0.9825	0.9334	0.8443	0.3044	0.1658	1.3606	1.3797	1.1636	1.3073	0.7781	0.9091	0.7597	1.0521	0.9657	1.0	0.9835	0.6869	0.8311	0.9869	0.1658	0.1658	0.3717	0.6265	1.7668	1.0131	0.64	0.4359	0.5063	0.4368	1.349	1.8666	3.2612	2.1498	1.6274	1.8331
100002761	4.718	6.0979	1.0017	0.7937	0.0807	0.2001	1.6787	1.4603	1.3441	1.4483	1.3861	1.4194	0.5684	0.4028	1.484	1.7649	4.7176	4.5553	2.4459	2.9302	0.0807	0.0807	1.3412	1.9734	0.6998	0.0807	9.7492	13.2033	0.1854	0.2732	0.0807	0.0807	0.584	0.5363	0.616	0.8986	0.2299	0.4052	3.4455	2.7769	0.653	0.4997	0.0807	0.0807	0.18100000000000002	0.3031	0.7718	0.3245	7.2214	0.2342	2.1814	2.5309	4.6785	4.6957	0.9819	0.9155	2.456	1.6944	0.8024	0.8	0.2184	0.3475	0.9971	1.2335	2.4242	3.0634	2.9255	3.0397	2.6461	3.0978	1.8253	1.7079	0.1002	0.0807	0.0807	0.4157	0.3192	0.3742	0.9282	2.1412	0.0807	0.0807	1.3582	1.3498	0.4436	0.6096	0.6543	0.9007	0.0807	0.2831	1.0181	0.8856	0.09300000000000001	0.5136	0.0807	0.0807	0.1722	0.0807	1.7336	1.3272	2.1288	4.3752	1.1157	1.0094	0.4543	0.8068	2.2642	1.7153	3.7026	3.6466	0.4843	0.6348	0.903	1.4977	5.105	9.2221	0.5292	0.2114	0.3178	0.4861	0.4459	0.659	0.0807	0.0807	1.0	2.3282	2.8106	2.2219
100001502	1.3856	0.8537	1.4266	1.4258	0.2525	0.7654	1.1689	0.3927	0.6438	1.2377	0.3697	0.8625	1.0811	0.9347	0.434	0.4587	1.3895	1.1658	1.2207	1.067	2.0429	2.3124	1.0025	1.7001	0.3432	1.0712	0.4079	0.9063	0.9301	0.7009	1.0296	1.1771	0.5442	0.868	0.9764	0.7212	1.0095	1.3387	0.9451	1.1832	0.8029999999999999	1.5947	1.2112	1.1029	1.0422	0.9813	0.1191	0.6815	1.1793	0.9706	1.4664	0.4025	0.5794	0.3542	1.8228	2.1217	1.1773	0.6417	0.9875	1.0243	0.853	0.4822	1.4402	0.8949	1.2587	1.751	1.3811	1.4417	0.1191	0.8519	1.0448	1.2827	1.1808	2.1102	0.5514	0.7776	1.7178	0.9103	0.6161	1.0519	1.3555	1.6237	1.8905	1.2059	0.9119	0.9859	1.5063	0.7559	0.5588	0.5122	0.384	0.3417	0.4763	0.3999	1.0	0.9236	1.8352	0.9831	1.3261	1.2855	0.7903	0.9851	1.078	0.9544	1.4388	1.3944	1.1339	1.0064	1.4246	1.8575	0.3139	0.1493	1.2064	0.4652	0.9197	0.7717	1.4664	1.0189	0.7381	0.1191	1.1674	1.1042	1.2081	0.4607	1.0895	2.0181	0.6255	0.9073
100020419	1.7771	1.7605	1.5327	0.8927	1.3593	1.0943	0.3816	0.5886	0.8783	0.4435	2.9411	1.335	0.9857	0.9647	1.2022	1.0171	1.7822	0.8779	1.0202	1.1473	1.9732	2.4504	1.5409	1.0697	2.6469	0.642	0.5686	0.4546	1.0377	0.9947	0.6553	1.1588	1.0623	1.8030000000000002	0.485	0.7303	1.1173	0.7336	2.1332	1.7648	0.4691	0.365	1.0348	0.7024	0.4683	1.0454	7.0125	4.4916	1.0313	1.0583	0.7187	1.2439	1.1175	1.7135	0.2707	0.3592	0.4476	0.6005	0.6298	0.5028	1.1024	1.5230000000000001	0.4252	0.3072	0.9594	1.3595	0.8185	1.6614	0.6906	1.0495	0.8798	0.9924	0.7469	0.715	0.5111	0.863	2.1265	1.5054	0.7846	1.2919	1.0806	1.1444	0.4068	0.9181	0.6349	1.6508	0.8195	2.415	0.8611	1.3868	0.7009	0.6804	1.1669	1.7590000000000001	1.1641	3.2367	0.6349	0.8285	2.3319	2.3395	0.9342	1.1106	1.0125	0.5502	0.6414	0.7396	1.6636	1.1968	1.7296	0.7855	1.5815	1.0084	0.6823	0.3765	0.4035	1.0053	0.9194	0.4133	1.3171	0.5092	0.5285	0.2687	1.2297	2.2728	0.9085	0.6825	0.4274	0.8187
100003696	1.4805	1.4976	0.9173	1.5606	0.9269	0.9267	1.2107	0.5831	0.6564	1.9042	0.4293	0.5214	0.5443	1.4089	0.6933	0.8531	1.3780000000000001	2.029	1.0516	1.0291	1.2949	1.5406	0.9149	1.1491	0.7170000000000001	1.0495	0.9863	0.9081	0.8562	0.6252	2.1903	1.0463	0.841	0.6563	1.3682	2.3333	1.2675	1.0481	1.4533	1.2597	1.8699	1.1011	0.6949	1.1773	0.6593	0.5774	0.971	1.0548	1.4111	0.7868	0.7805	0.9545	0.6452	0.5084	1.591	1.7134	0.9681	0.8101	0.5537	0.5643	1.1125	1.4846	0.7817	1.5530000000000002	1.2678	2.0827	1.3408	0.9958	0.9219	0.7622	1.2143	1.1394	2.58	1.0221	0.4923	0.7664	0.7235	1.3132	0.779	1.3566	1.5217	1.0383	1.0401	0.6493	0.4976	0.8048	0.9670000000000001	1.0042	1.1999	1.3308	0.9616	2.153	1.2684	1.0271	0.8245	1.3204	0.9179999999999999	0.4662	0.8341	1.3091	0.8540000000000001	0.9779	3.1774	1.5808	2.2936	1.46	0.6929	0.9481	0.9058	1.3338	0.8281	0.9957	0.8363	0.6925	0.8311	0.8656	0.5707	1.1792	0.5781	0.9285	0.8024	1.0043	0.8043	1.0543	1.1159999999999999	1.7862	1.3083	0.965
